"COMID","FromNode","ToNode","Hydrosq","AreSqKM","cum_totco2g_day","TOT_urban16","TOT_forest16","TOT_wetland16","TOT_agrc16","TOT_shrub16","CAT_STREAM_LENGTH","CAT_STREAM_SLOPE","TOT_STREAM_LENGTH","TOT_STREAM_SLOPE","CAT_BASIN_AREA","TOT_BASIN_AREA","totco2g_day_fill","tdrainage_m2","cum_totco2g_day_tdm2"
"25007338",50232661,50128031,50142363,0.2007,0.00251769732359991,0,78.03,0,0,0,0.239,0.01,0.24,0.041667,0.2,0.2,0.00251769732359991,2e-07,12588.4866179995
"25007340",50232662,50128459,50142362,0.9027,0.00183800762407754,0,43.17,0,0,46.16,0.264,0,0.26,0,0.9,0.9,0.00183800762407754,9e-07,2042.23069341949
"25007342",50232663,50128460,50142361,0.5778,1.47926414659867e-06,0,76.32,0.47,0,2.02,0.192,0.02,0.19,0.105263,0.58,0.58,1.47926414659867e-06,5.8e-07,2.55045542517012
"25007344",50232664,50128402,50142360,5.643,0.00455692123397483,5.7,79.4,2.56,0,11.9,0.243,0,0.24,0,5.64,5.64,0.00455692123397483,5.64e-06,807.964757796956
"25007346",50232665,50128294,50142359,0.6615,0.00496688239676586,1.63,93.06,1.63,0,0,0.248,0.11,0.25,0.44,0.66,0.66,0.00496688239676586,6.6e-07,7525.57938903918
"25007348",50232666,50127907,50142358,2.5092,0.0103098361005243,0,92.07,0,0,1.94,0.659,0,0.66,0,2.51,2.51,0.0103098361005243,2.51e-06,4107.50442251966
"25007532",50232667,50019755,50142357,4.896,0,92.89,0,3.43,1.65,1.56,0.254,0,0.25,0,4.9,4.9,0,4.9e-06,0
"947030031",50140732,50020053,50051803,0.0351,0.042814266967495,4.21,0,0.1,40.12,5.66,0.077,0,20.29,0.021686,0.04,23.55,0.000364481392200461,2.355e-05,15.4769168662616
"947030032",50140733,50140732,50055347,0.9819,0.0424497855752945,4.21,0,0.08,40.06,5.67,0.696,0.01,20.21,0.021771,0.98,23.51,0.0011753318137276,2.351e-05,49.9928461815225
"947030033",50140734,50140735,50046161,0.063,0.045927373786302,5.32,0,0.17,41.73,5.66,0.246,0,22.68,0.019841,0.06,24.94,0.00305854628160708,2.494e-05,122.636178091703
"947030034",50140735,50020081,50043852,2.6595,0.045981965632299,10.93,0,0.5,47.08,3.67,1.695,0.01,26.23,0.017918,2.66,47.93,5.45918459970232e-05,4.793e-05,1.1389911537038
"947030035",50140736,50140805,50051802,9e-04,0.024388959413412,5.97,0.01,0,59.36,13.35,0.031,0.04,20.43,0.011747,0,76.34,0.0219944156219424,7.634e-05,288.111286637967
"947030036",50140737,50140801,50079550,1.5246,0.00451308587004437,1.77,0,0,2.23,15.94,3.764,0,22.71,0.004403,1.52,28.54,0.00448541715279656,2.854e-05,157.162479074862
"947030037",50140738,50140739,50048771,0.2232,0.00598359419209118,2.88,0,0.13,14.88,0.18,0.502,0,26.46,0.018141,0.22,23.91,0.00125291815728878,2.391e-05,52.4014285775316
"947030038",50140739,50140740,50046160,0.8838,0.00853845875457394,3.04,0,0.13,17.65,0.17,1.784,0.01,28.24,0.017351,0.88,24.79,0.00255486456248276,2.479e-05,103.060288926291
"947030039",50140740,50140843,50043851,0.468,0.00978383565508195,3.15,0,0.12,19.01,0.17,0.932,0.01,29.18,0.017135,0.47,25.26,0.00124537690050801,2.526e-05,49.3023317699131
"947030040",50140741,50140738,50051801,0.5823,0.0047306760348024,2.87,0,0.13,14.11,0.18,1.176,0.01,25.96,0.01849,0.58,23.69,0.00233027144842909,2.369e-05,98.365194108446
"947030041",50140742,50140830,50064684,2.6397,0.00431486185765976,7.14,0,0,38.49,8.72,2.387,0.01,15.61,0.015375,2.64,22.16,0.00350890885181934,2.216e-05,158.344262266216
"947030042",50140743,50140809,50046159,9e-04,0.0208959608194423,3.96,0,0.07,69.04,23.86,0.041,0.03,8.2,0.054878,0,9.88,0.0097712954666658,9.88e-06,988.997516869008
"947030043",50140744,50140743,50048770,0.0702,0.0111246653527765,3.96,0,0.07,69.05,23.87,0.281,0.09,8.16,0.051471,0.07,9.88,0.000274447092857364,9.88e-06,27.7780458357656
"947030044",50140745,50140826,50079549,0.2628,0.00195375999201242,0,0.1,0,20.18,1.76,0.886,0.03,12.61,0.029342,0.26,10.63,0.00069436403169135,1.063e-05,65.32116949119
"947030045",50140746,50140800,50079548,0.4077,0.000201397709640192,0,0,0,0,6.66,0.947,0.01,10.86,0.031308,0.41,6.8,0.000183920514051589,6.8e-06,27.0471344193513
"947030046",50140747,50140797,50091166,0.2835,0.000191923186340035,0,0,0,0,28.52,0.783,0,9.07,0.012128,0.28,4.82,0.000181386406339633,4.82e-06,37.6320345102973
"947030047",50140748,50140798,50059575,0.9936,0.000378296364138184,0,0,0,0,10.4,1.343,0.01,21.14,0.070956,0.99,8.8,0.000211836847324764,8.8e-06,24.0723690141778
"947030048",50140749,50140751,50091165,0.675,0.000702572006450718,0,0,0,0,17.19,0.807,0,9.79,0.010215,0.68,4.46,1.5543083316607e-05,4.46e-06,3.48499625932892
"947030049",50140750,50140751,50079547,0.5472,0.000566351063944301,0,0,0,0,4.53,0.93,0,17.69,0.026003,0.55,6.46,0.000393493359207634,6.46e-06,60.9122847070641
"947030050",50140751,50140792,50071135,0.2853,0.00158011099497428,0,0,0,0,10.35,0.498,0,27.98,0.020014,0.29,11.2,0.000311187924579264,1.12e-05,27.7846361231486
"947030051",50140752,50140817,50091164,3.5847,0.00234809789498534,2.62,0,4.02,2.32,24.51,2.217,0,10.07,0.01291,3.58,11.93,0.0020938638195717,1.193e-05,175.512474398298
"947030052",50140753,50140861,50027033,0.216,1.85158792321388,5.53,11.29,0.29,33.57,35.44,0.758,0,127.1,0.022659,0.22,140.12,0.0877806693111581,0.00014012,626.467808386798
"947030053",50140754,50140755,50059574,0.0153,0.000869155139433382,13.3,0,0.02,8.01,59.71,0.043,0,8.31,0.020457,0.02,28.53,0.000128618321434443,2.853e-05,4.50817810846277
"947030054",50140755,50140756,50055346,0.0639,0.000869155139433382,13.44,0,0.02,8.02,59.58,0.273,0.02,8.58,0.022145,0.06,28.59,0,2.859e-05,0
"947030055",50140756,50140849,50051800,0,0.0119026002105269,13.44,0,0.02,8.02,59.58,0.025,0.05,8.61,0.027875,0,28.59,0.0110334450710935,2.859e-05,385.919729663992
"947030056",50140757,50140758,50071134,2.5587,0.022911057156248,6.22,6.57,0.01,0.47,23.59,2.617,0.02,16.68,0.018585,2.56,16.1,0.00418300156674627,1.61e-05,259.813761909706
"947030057",50140758,50140821,50064683,1.0467,0.0241623694797934,6.11,6.17,0.01,1.26,22.98,0.733,0.02,17.41,0.018955,1.05,17.15,0.00125131232354544,1.715e-05,72.9628176994428
"947030058",50140759,50140842,50048769,3.2931,0.00890415642384155,2.77,0,0,24.02,2.87,1.972,0.01,57.66,0.016129,3.29,52.56,0.00413645395630839,5.256e-05,78.6996567029754
"947030059",50140760,50140847,50071133,0.5067,0.00314916315334886,3.3,0,0,64.38,17.68,1.195,0.03,13.59,0.022075,0.51,16.42,0.0010590573885376,1.642e-05,64.4980139182459
"947030060",50140761,50140803,50091163,0.0027,0.00610158347852865,0.5,0,0,0,5.13,0.045,0.02,8.57,0.029172,0,3.26,0.00609011326966753,3.26e-06,1868.13290480599
"947030061",50140762,50140763,50059573,0.0765,0.00165843284865483,10.86,0.13,0,61.17,9.69,0.174,0,19.18,0.016684,0.08,21.73,0.000789578342837548,2.173e-05,36.3358648337574
"947030062",50140763,50140862,50055345,0.3069,0.0021415262714197,11.47,0.13,0,60.93,9.55,0.635,0.01,19.81,0.016658,0.31,22.04,0.000483093422764862,2.204e-05,21.9189393268994
"947030063",50140764,50020819,50048768,7.8246,0.00776834934776646,3.11,0,0,50.15,0.47,2.369,0.01,22.52,0.017762,7.82,37.18,0.00668101274108307,3.718e-05,179.69372622601
"947030064",50140765,50140822,50051799,0.117,0.00426668893074403,3.02,0.01,0.02,11.41,23.1,0.486,0,44.89,0.02094,0.12,44.86,0.00125250570542977,4.486e-05,27.920323348858
"947030065",50140766,50140765,50055344,0.2025,0.00301418322531426,2.98,0.01,0.02,11.23,23.16,0.109,0,44.41,0.021166,0.2,44.75,0.000278793512983135,4.475e-05,6.23002263649464
"947030066",50140767,50140837,50091162,0.6345,0.00120793874414742,6.41,1.43,3.09,0.66,43.61,0.976,0.02,7.97,0.026349,0.63,4.9,0.000237279312245986,4.9e-06,48.4243494379564
"947030067",50140768,50140863,50041832,1.8783,0.067103546063792,5.29,10.51,0.06,35.14,26.67,1.468,0,16.15,0.06935,1.88,16.88,0.00265443659832559,1.688e-05,157.253352981374
"947030068",50140769,50140770,50043850,1.3698,0.00170963101377135,9.37,0.2,0,48.92,15.86,0.548,0.01,12.93,0.027069,1.37,24.64,0.000608959672122783,2.464e-05,24.7142724075805
"947030069",50140770,50140771,50041831,4.2606,0.00510744991346736,15.53,0.17,0,44.59,14.82,2.458,0.01,15.39,0.023392,4.26,28.9,0.003397818899696,2.89e-05,117.571588224775
"947030070",50140771,50140824,50040043,0.3087,0.0065827644880225,16.04,0.17,0,44.5,14.66,0.483,0,15.87,0.022684,0.31,29.21,0.00147531457455515,2.921e-05,50.5071747536853
"947030071",50140772,50140856,50071132,0.1764,0.0502365399471953,15.27,21.69,0.2,8.36,52.11,0.54,0,6.25,0.0608,0.18,5.01,0.00418263353374707,5.01e-06,834.856992763886
"947030072",50140773,50140772,50079546,0.8541,0.0460539064134482,15.08,22.48,0.2,6,53.77,0.818,0.01,5.71,0.06655,0.85,4.83,0.00422861193884605,4.83e-06,875.489014253842
"947030073",50140774,50140853,50091161,1.8216,0.0338170642027857,26.64,47.26,0.07,0.19,24.55,2.349,0.02,6.12,0.04902,1.82,5.69,0.0188275198527896,5.69e-06,3308.87870875036
"947030074",50232756,50140775,50142268,0.7479,0.00146037209580968,11.19,19.37,0,54.75,13.24,0.656,0,0.66,0,0.75,0.75,0.00146037209580968,7.5e-07,1947.16279441291
"947030075",50140775,50140857,50071131,4.0401,0.0580867164263495,4.26,23.28,1.02,25.19,45.36,2.53,0.01,9.39,0.019169,4.04,10.74,0.0191923937232485,1.074e-05,1787.00127776988
"947030076",50140776,50140777,50059572,0.0288,0.0147447864577064,0.81,0,0,4.16,0.3,0.109,0.01,18.03,0.023849,0.03,16.01,0.000517837913021651,1.601e-05,32.3446541550063
"947030077",50140777,50140834,50055343,0.0504,0.0154160682567829,0.83,0,0,4.4,0.34,0.185,0.02,18.22,0.024698,0.05,16.06,0.000671281799076483,1.606e-05,41.7983685601795
"947030078",50140778,50140840,50079545,0.4455,0.0011683793109919,5.28,0,0,77.76,13.3,1.067,0.04,10.09,0.04559,0.45,5.66,0.000526100297579785,5.66e-06,92.9505826112694
"947030079",50140779,50140841,50071130,1.5165,0.00285121083744111,1.99,0,0,13.66,1.15,2.048,0.01,18.74,0.013874,1.52,17.81,0.00162755679085526,1.781e-05,91.384435196814
"947030080",50140780,50140779,50079544,0.5373,0.00122365404658585,1.65,0,0,6.93,0.47,0.809,0.01,16.69,0.014979,0.54,16.29,0.000674394454641545,1.629e-05,41.3992912609911
"947030081",50140781,50140782,50059571,0.0027,0.0136650401264885,8.53,0,0,82.02,9.27,0.079,0.01,7.88,0.040609,0,5.72,0.0134277001442368,5.72e-06,2347.50002521623
"947030082",50140782,50140808,50055342,0.0063,0.0136650401264885,8.63,0,0,81.93,9.26,0.046,0,7.92,0.040404,0.01,5.72,0,5.72e-06,0
"947030083",50140783,50140829,50091160,0.873,0.013955973189769,4.62,0.05,0.01,1.25,15.42,1.5,0.02,16.3,0.014724,0.87,11.87,0.00221414535393364,1.187e-05,186.532885756835
"947030084",50140784,50140831,50091159,0.9351,0.000402935658466747,1.21,0,0.11,2.39,0.81,0.662,0.03,8.6,0.018605,0.94,10.85,0.000359271825642124,1.085e-05,33.1126106582603
"947030085",50140785,50140864,50091158,5.9166,0.00625920784254838,1.95,0.33,0,8.18,44.11,1.548,0.02,16.64,0.011418,5.92,25.16,0.000768809522081836,2.516e-05,30.5568172528552
"947030086",50140786,50140838,50091157,3.3894,0.00142213419356376,1.73,0,3.32,50.17,6.53,4.64,0.01,14.13,0.009908,3.39,11.55,0.0012990995340157,1.155e-05,112.476150131229
"947030087",50140787,50140788,50018360,4.0968,0.255693449897184,1.42,0.01,0,4.72,24.51,1.624,0,774.06,0.02713,4.1,815.84,0.0322550598962668,0.00081584,39.536011835981
"947030088",50140788,50019171,50018142,0.2007,0.263430800621017,1.42,0.01,0,4.7,24.44,0.43,0,782.41,0.026994,0.2,820.31,0.00772715508235284,0.00082031,9.41979871311193
"947030089",50140789,50140787,50018590,0.0225,0.22343036078397,1.43,0.01,0,4.78,24.43,0.141,0,761.92,0.027444,0.02,806.14,0.0115703328130537,0.00080614,14.3527585941073
"947030090",50140790,50140791,50019060,8.6832,0.201388737893332,1.47,0.01,0,4.84,24.62,1.837,0,736.94,0.02756,8.68,794.43,0.0336680023022966,0.00079443,42.380074144099
"947030091",50140791,50140789,50018824,0.3024,0.211840826782369,1.44,0.01,0,4.8,24.47,0.674,0,753.49,0.027685,0.3,801.51,0.0102037798758968,0.00080151,12.7306956568187
"947030092",50140792,50140794,50020110,9.828,0.130676796850221,1.59,0.01,0,5.56,19.76,2.184,0,680.44,0.026938,9.83,692.93,0.0225895346435557,0.00069293,32.6000240191011
"947030093",50140793,50140790,50019305,53.5653,0.167720735591035,1.47,0.01,0,4.91,24.65,0.633,0,735.1,0.027629,53.57,785.75,0.00584746535101786,0.00078575,7.44189036082451
"947030094",50140794,50140795,50019835,3.3768,0.141728727427899,1.57,0.01,0,5.46,19.87,1.206,0,702.87,0.026975,3.38,706.44,0.0109021565711692,0.00070644,15.4325301103692
"947030095",50140795,50140793,50019566,7.1289,0.161751835679369,1.54,0.01,0,5.32,20.14,1.75,0,720.71,0.027431,7.13,723.88,0.0194372329709148,0.00072388,26.8514573837028
"947030096",50140796,50140797,50020995,0.4113,0.0879963097104144,1.57,0.01,0,6.06,17.13,0.71,0,618.2,0.02614,0.41,636.67,0.00601996171613636,0.00063667,9.45538774582807
"947030097",50140797,50140798,50020692,13.6926,0.0910276765020495,1.66,0.01,0,5.88,18.65,0.463,0,627.73,0.025919,13.69,655.18,0.00283944360529506,0.00065518,4.33383742680647
"947030098",50140798,50140792,50020390,7.9146,0.106507151211691,1.63,0.01,0,5.73,19.33,1.414,0,650.28,0.027327,7.91,671.9,0.0151011783455036,0.0006719,22.4753361296377
"947030099",50140799,50140800,50021625,0.909,0.0783437235463772,1.57,0.01,0,6.12,17.23,0.783,0.01,606.4,0.026088,0.91,629.31,0.0115767080517937,0.00062931,18.3958749293572
"947030100",50140800,50140796,50021305,0.1566,0.0819763479942781,1.57,0.01,0,6.06,17.12,0.231,0,617.49,0.02617,0.16,636.26,0.00343122673826068,0.00063626,5.39280598852778
"947030101",50140801,50019174,50025339,53.7669,0.0432831155816395,2.59,0.02,0,5.71,26.08,4.668,0,166.5,0.017538,53.77,233.92,0.00191820189894742,0.00023392,8.20024751602008
"947030102",50140802,50140801,50025872,0.1035,0.0368518278126477,0.33,0.03,0,8.37,32.2,0.247,0,139.13,0.020269,0.1,151.62,0.00298346390966425,0.00015162,19.6772451501401
"947030103",50140803,50019205,50004750,2.5506,2014.60380355928,5.15,31.05,1.41,15.1,23.2,1.499,0,10556.65,0.034643,2.55,14197.11,0.813720407512847,0.01419711,57.315919050627
"947030104",50140804,50140803,50004765,0.4932,2013.78398156829,5.15,31.07,1.41,15.1,23.2,0.746,0,10546.58,0.034652,0.49,14191.29,0.373020222636461,0.01419129,26.285152557411
"947030105",50140805,50019213,50004894,8.6454,2011.92453383762,5.11,31.17,1.41,15.07,23.2,2.495,0,10517.82,0.034602,8.65,14144.72,1.26555046851254,0.01414472,89.4715815168158
"947030106",50140806,50140805,50004907,6.2613,2010.63459440969,5.09,31.36,1.42,14.82,23.25,1.819,0,10494.89,0.034655,6.26,14059.74,1.00483031041865,0.01405974,71.4686267611383
"947030107",50140807,50140808,50005044,5.3478,2001.80330758149,5.08,31.56,1.43,14.74,23.27,1.582,0,10358.32,0.034475,5.35,13968.83,1.00239062307059,0.01396883,71.7590967225309
"947030108",50140808,50019221,50005031,0.036,2002.23526653471,5.08,31.55,1.42,14.77,23.26,0.157,0,10366.4,0.034479,0.04,13974.59,0.418293913094133,0.01397459,29.9324640718714
"947030109",50140809,50019226,50005139,0.1908,1996.57710174422,5.08,31.72,1.44,14.65,23.16,0.48,0,10280.95,0.034481,0.19,13896.77,0.583107434647949,0.01389677,41.9599255544957
"947030110",50140810,50140809,50005153,0.4311,1995.97309834875,5.08,31.75,1.44,14.61,23.16,0.324,0,10272.27,0.034467,0.43,13886.7,0.322478486258138,0.0138867,23.2221108152504
"947030111",50140811,50019292,50005858,11.9979,1929.28429161909,5.19,40.46,1.13,9.77,25.91,3.743,0,7134.57,0.041687,12,9653.77,1.59332979538572,0.00965377,165.047416230729
"947030112",50140812,50140811,50005873,0.0333,1927.65763841639,5.2,40.66,1.12,9.65,26.03,0.205,0,7095.22,0.04181,0.03,9606.99,0.666009095509876,0.00960699,69.3254698412173
"947030113",50140813,50140814,50027663,6.4062,10.4609777790578,4.76,46.55,0.57,0.4,39.05,1.714,0.01,232.42,0.055546,6.41,285.26,0.880644694118334,0.00028526,3087.16502179883
"947030114",50140814,50019373,50027032,0.3969,10.7129816322889,4.73,46.1,0.56,0.41,39.42,0.363,0.01,236.65,0.055948,0.4,287.98,0.250847529268733,0.00028798,871.058855714747
"947030115",50140815,50140816,50016253,3.7728,19.2694146377202,3.72,21.92,3.16,18.76,20.19,3.046,0,962.45,0.022318,3.77,1193.77,0.212336714443693,0.00119377,177.870707459303
"947030116",50140816,50019432,50016088,0.2682,19.3310164582665,3.72,21.89,3.16,18.74,20.16,0.673,0,965.05,0.022362,0.27,1195.54,0.0615978269000683,0.00119554,51.5230162939494
"947030117",50140817,50019433,50016597,6.8715,19.0367626259274,3.73,21.99,3.14,18.7,20.24,3.977,0,959.13,0.022395,6.87,1189.7,0.245983269886871,0.0011897,206.760754717047
"947030118",50140818,50140817,50016779,1.2582,18.7884312581455,3.75,22.35,3.09,18.79,20.23,1.931,0,945.09,0.02259,1.26,1170.9,0.172020528935867,0.0011709,146.913083043698
"947030119",50140819,50019536,50023488,0.5967,10.3925229622671,2.34,19.48,0.83,0.07,19.17,0.736,0,908.41,0.01561,0.6,1179.1,0.0645277469870636,0.0011791,54.7262717217061
"947030120",50140820,50140819,50023920,0.8748,10.3277874536634,2.36,19.71,0.83,0.07,19.23,0.604,0,895.81,0.015729,0.87,1165.37,0.0562308174294307,0.00116537,48.2514715750626
"947030121",50232757,50140821,50142267,3.4119,0.000426687751235239,2.5,0,0.53,22.29,18.57,6.16,0.01,6.16,0.001623,3.41,3.41,0.000426687751235239,3.41e-06,125.128372796258
"947030122",50140821,50019686,50059570,4.6413,0.0294310443679394,5.44,4.2,0.11,9.88,22.92,3.966,0.01,27.53,0.012713,4.64,25.2,0.00484198713691074,2.52e-05,192.142346702807
"947030123",50140822,50019771,50034544,21.5586,0.0178208184891095,2.34,0.02,0.01,20.94,19.48,4.741,0.01,226.81,0.013403,21.56,311.96,0.00302729781079929,0.00031196,9.7041217168845
"947030124",50140823,50140822,50035726,6.0498,0.0105268317475662,1.98,0.04,0,19.86,19.21,0.428,0,177.17,0.011797,6.05,245.53,0.00145267105428358,0.00024553,5.91647071349156
"947030125",50140824,50019347,50038435,54.0072,0.181143133117212,28.15,0.06,0.05,26.63,25.54,14.235,0.01,132.49,0.016001,54.01,189.3,0.107333911721933,0.0001893,567.004288018661
"947030126",50140825,50140824,50051798,3.0357,0.0672264569072567,4.71,0.02,0,26.18,41.1,2.267,0.01,102.38,0.017093,3.04,106.08,0.00819402731920716,0.00010608,77.2438472775939
"947030127",50140826,50019857,50071129,9.6129,0.00437609459556764,0.49,0.16,0,12.62,7.46,3.598,0.02,30.65,0.015008,9.61,34.56,0.00113571916158111,3.456e-05,32.8622442587127
"947030128",50140827,50140826,50108830,0.3717,0.00128661544197411,0.46,0.31,0,11.72,11.23,0.842,0.02,14.44,0.004848,0.37,14.32,0.000848063340896628,1.432e-05,59.2223003419433
"947030129",50140828,50140829,50108829,2.7387,0.000619513136221412,2.55,0,0,2.36,4.58,1.957,0.02,7.38,0.00813,2.74,6.98,0.000459234333797129,6.98e-06,65.792884498156
"947030130",50140829,50019976,50079543,1.7406,0.0166040210516398,3.9,0.1,0.08,2.42,14.92,1.861,0.01,25.54,0.012138,1.74,20.58,0.00202853472564937,2.058e-05,98.5682568342748
"947030131",50232758,50140830,50142266,26.1072,0.0116174322708802,11.64,0.02,0.47,68.43,5.95,6.705,0,6.71,0,26.11,26.11,0.0116174322708802,2.611e-05,444.941871730381
"947030132",50140830,50020049,50059569,0.1584,0.0172131244430057,9.56,0.01,0.26,54.81,7.2,0.286,0,22.6,0.010619,0.16,48.43,0.00128083031446572,4.843e-05,26.4470434537625
"947030133",50140831,50020026,50079542,0.3834,0.00112170331588386,1.22,0,0.08,7.6,0.68,0.669,0.02,9.77,0.022518,0.38,13.77,0.000649583193193056,1.377e-05,47.1737976175059
"947030134",50140832,50140831,50108828,0.6669,6.91844642240607e-05,0,0,0,17.79,0.21,0.47,0.04,0.49,0.081633,0.67,2.53,6.45618938671078e-05,2.53e-06,25.518535125339
"947030135",50232759,50140833,50142265,2.3706,0.000547301464259422,0,0,0,0,10.33,6.029,0.06,6.03,0.00995,2.37,2.37,0.000547301464259422,2.37e-06,230.928887873174
"947030136",50140833,50140749,50108827,0.1233,0.000687028923134111,0,0,0,0,13.43,0.402,0.01,8.99,0.011123,0.12,3.78,0.000138859097205902,3.78e-06,36.7352109010322
"947030137",50140834,50020740,50051797,2.3292,0.0323451010562695,1.34,0,0.03,12.43,0.49,4.061,0.02,32.24,0.023263,2.33,32.23,0.0141773335565915,3.223e-05,439.880035885557
"947030138",50140835,50140834,50059568,0.018,0.00275169924289509,1.22,0,0.08,8.03,0.68,0.074,0.02,9.96,0.028112,0.02,13.83,0.00069774770840918,1.383e-05,50.4517504272726
"947030139",50140836,50140837,50079541,3.3102,0.0563843327374154,4.82,19.87,2.35,0,30.48,2.643,0.02,20.17,0.024789,3.31,22.1,0.0117948062557531,2.21e-05,533.701640531816
"947030140",50140837,50234295,50071128,1.1007,0.0669038591814662,5.27,15.88,2.39,0.21,31.66,1.829,0.02,29.97,0.024358,1.1,28.1,0.00931158769990336,2.81e-05,331.373227754568
"947030141",50232760,50140838,50142264,2.5407,0.00116249789678778,3.94,0,2.69,82.57,8.96,3.885,0.01,3.89,0.002571,2.54,2.54,0.00116249789678778,2.54e-06,457.676337318024
"947030142",50140838,50020161,50079540,0.0171,0.00258463209035154,2.14,0,3.31,55.94,6.97,0.141,0,18.16,0.00826,0.02,14.11,0,1.411e-05,0
"947030143",50140839,50140840,50108826,3.4362,0.000421944170805952,11.6,0,0,62.81,18.96,2.222,0.02,4.8,0.027083,3.44,4.85,0.000383044783771628,4.85e-06,78.9783059322944
"947030144",50140840,50020606,50071127,3.7881,0.0025622214690015,12.53,0,0,54.27,24.57,1.736,0,16.63,0.035478,3.79,14.3,0.000971897987203645,1.43e-05,67.9648942100451
"947030155",50140841,50140759,50064682,0.3006,0.00333324436247943,2.03,0,0,15.01,1.13,0.743,0,19.48,0.013347,0.3,18.11,0.000482033525038323,1.811e-05,26.6169809518676
"947030157",50140842,50020747,50046158,6.6204,0.0106201060071596,2.76,0,0.02,29.8,3.48,1.624,0,59.28,0.015688,6.62,59.18,0.00171594958331804,5.918e-05,28.9954306069287
"947030162",50140843,50020811,50041830,7.4358,0.027801022073843,6.17,0,0.07,57.57,2.15,1.201,0,61.63,0.014603,7.44,108.27,0.00422783307317758,0.00010827,39.0489800792239
"947030163",50140844,50140843,50043849,0.2808,0.0137893533455835,6.94,0,0.04,67.17,3.02,0.651,0,31.25,0.0128,0.28,75.58,0.00498308102694238,7.558e-05,65.9312123173112
