"COMID","FromNode","ToNode","TotDASqKM","cum_totco2g_day","cum_stream_area_m2","cum_stream_length_m","cum_totco2g_day_Tdrain_m2","cum_totco2g_day_Tsurface_m2"
"23753438",50191713,50074986,1.179,1248.55479452055,1147.50755540744,1425,0.00105899473665865,1.0880580163825
"23753440",50075281,50075275,12.7152,411458.222661301,13606.5878865287,6973,0.0323595557019395,30.2396328964051
"23753442",50191714,50075275,1.8864,13893.6467728767,1591.30383150257,1543,0.00736516474389138,8.73098304536714
"23753444",50191715,50075272,3.3795,29214.8298657534,4617.4507360393,3294,0.00864471959335801,6.32704744150945
"23753446",50191716,50075170,7.1001,90389.6113150685,9663.87543058006,4664,0.0127307518647721,9.35335021279791
"23753448",50075282,50074798,2.7333,97717.5204238014,3364.33352698874,2686,0.035750748334907,29.0451346871259
"23753450",50191717,50075010,5.0328,55523.8629041096,5246.62630853542,3035,0.0110324000365819,10.5827744609486
"23753452",50191718,50075171,2.8215,33033.5432876712,3155.00113395175,2475,0.0117077948919621,10.4702159793824
"23753454",50075283,50075279,2.7387,53838.5642465753,2134.55989705574,1940,0.0196584380350441,25.2223253706005
"23753456",50191719,50075284,0.7479,34193.3359375,182.507930358957,288,0.0457191281421313,187.352603638913
"23753458",50075284,50075030,0.7641,1033258.8359375,253.64748748132,399,1.35225603446866,4073.60169894683
"23753460",50075285,50075008,17.2566,202018.369293699,28475.8895331828,11454,0.0117067307171574,7.09436553538698
"23753462",50191720,50075283,0.3843,0,165.594392606169,371,0,0
"23753464",50191721,50075281,3.2841,30426.7696767123,3555.5737869679,2575,0.00926487307838138,8.55748509234552
"23753466",50191722,50075280,1.7991,24092.623890411,1974.58210284285,1963,0.0133914867936251,12.2013786389152
"23753468",50075286,50074796,2.6577,161546.665471747,3212.86288514751,2601,0.0607843870533721,50.2812199731736
"23753470",50191723,50075290,2.0151,23047.8312986301,2352.28244431708,2203,0.0114375620557938,9.79807138139884
"23753472",50191724,50075290,2.2563,22634.2583013699,2258.54158004346,1993,0.0100315819267694,10.0216256815313
"23753474",50075287,50075281,8.0802,271768.576354452,6232.80439223982,3042,0.0336338922742571,43.6029368566128
"23753476",50191725,50075280,3.3345,42490.1447671233,3680.23569310395,2644,0.0127425835259029,11.5454955362619
"23753478",50191726,50074803,3.0024,42492.0678082192,3242.78988831717,2462,0.0141527004423858,13.1035525802352
"23753480",50191727,50075287,0.6219,168973.796875,179.993882399548,313,0.271705735447821,938.775221815118
"23753482",50191728,50074791,1.638,22532.1494794521,1725.29696940888,1802,0.0137558910130965,13.0598673034081
"23753484",50075288,50075028,1.2771,24067.5395342466,1179.97523897035,1459,0.0188454620109988,20.3966479459756
"23753486",50191729,50075285,2.5803,14438.771649863,2406.80572135058,1979,0.00559577244888695,5.99914298099669
"23753488",50191730,50074952,3.5037,31230.0336986301,3905.96231631049,2734,0.00891344398739336,7.99547746997454
"23753490",50075289,50075029,4.2651,464416.125,1800.94957543113,1307,0.108887511429978,257.872919561795
"23753492",50191731,50075288,0.5265,0,76.3856565617988,145,0,0
"23753496",50191733,50074953,5.121,39658.7260273973,7067.32948901778,4051,0.00774433236231152,5.61155753230759
"23753498",50191734,50075011,1.6488,21702.797260274,1909.97555801503,1988,0.0131627833941497,11.3628664875842
"23753500",50075290,50074955,5.4306,96174.0820931507,8321.05553874191,6258,0.0177096604598296,11.5579185411484
"23753502",50191735,50074951,1.1736,13705.9694794521,1327.09272538771,1652,0.0116785697677676,10.3278159975204
"23753504",50191736,50074957,1.5822,13707.1264109589,2651.15245808924,2820,0.00866333359307224,5.17025204232804
"23753506",50191737,50075014,2.9484,39576.1128493151,2498.33380331846,1915,0.0134229116976377,15.8410028302653
"23753508",50191738,50074958,6.8832,62095.3086575342,9117.98923514759,4473,0.00902128496303089,6.81019762758352
"23753510",50191739,50074812,2.2014,24570.1378356164,1956.49776095499,1749,0.0111611419258728,12.558224356783
"23753512",50191740,50074814,2.088,29262.339509589,1871.23204484994,1720,0.0140145304164698,15.6380068362583
"23753514",50191741,50074960,1.8396,17708.5342191781,3009.50729509421,2957,0.00962629605304311,5.88419714019126
"23753516",50191742,50075012,1.8585,10914.8236249315,1899.14784345126,1856,0.00587292097117649,5.74722166184616
"23753518",50191743,50074954,2.1609,23970.2508493151,2620.95359647588,2366,0.0110927163910015,9.145621990998
"23753520",50191744,50074810,4.041,44300.2666027397,5116.17325262715,3322,0.0109626989860776,8.65886755887158
"23753522",50191745,50075292,0.8379,0,115.716232319884,172,0,0
"23753524",50191746,50075285,7.56,57515.1319726027,9673.66019470221,4517,0.00760782168949771,5.94553982825455
"23753526",50191747,50074961,2.0475,25012.2485753425,3216.3007389939,2987,0.0122159944201917,7.77671325075361
"23753528",50191748,50075013,2.0124,17310.776909589,2284.46823774412,2141,0.00860205570939624,7.57759579388293
"23753530",50191749,50074956,0.9693,10885.1602767123,1338.73218606458,1843,0.0112299187833615,8.13094686900073
"23753532",50191750,50075294,0.0855,27020.578125,41.0763147052547,203,0.316030153508772,657.814078962234
"23753534",50075291,50074811,4.5855,58623.7424317808,5228.04180077736,4583,0.0127845910875108,11.2133270286906
"23753536",50191751,50075015,1.2663,14799.441369863,1334.45408312003,1596,0.0116871526256519,11.0902589733631
"23753538",50191752,50074962,2.0241,13922.3393260274,2760.22868792828,2579,0.00687828631294274,5.04390791491881
"23753540",50075292,50075020,1.5777,27530.0969589041,1383.92229395079,1523,0.0174495131893922,19.892805455364
"23753542",50191753,50074964,1.2132,6105.34843890411,2174.4996262286,2660,0.00503243359619528,2.80770268491289
"23753544",50191754,50075017,4.2471,64565.9552054794,3612.46571104591,2285,0.0152023628371075,17.873098423621
"23753546",50191755,50074813,4.1148,52865.8361671233,4341.08593074881,2792,0.0128477292133575,12.1780211243145
"23753548",50191756,50074932,2.5425,18693.6814520548,2146.8289142049,1779,0.00735248041378753,8.70757857245378
"23753550",50191757,50075291,3.1392,22382.1348821918,2870.72953035969,2129,0.00712988496502032,7.79667141940307
"23753552",50075293,50075016,8.469,254014.032769161,13571.6011089266,8826,0.0299933915183801,18.7165855178344
"23753554",50191758,50074959,3.4614,33139.1445205479,4163.56007282265,2933,0.00957391359581323,7.95932902154129
"23753556",50075294,50075018,1.0386,45060.321385274,1305.82875043647,1882,0.0433856358417812,34.5070679215883
"23753558",50075295,50074815,3.0411,94529.3603693493,2787.3504774294,2320,0.0310839368548714,33.9136973031565
"23753560",50191759,50075334,2.4093,12549.2896273973,3262.2761829628,2781,0.00520868701589561,3.84678945729237
"23753562",50075296,50074931,2.0124,80275.112252089,2086.10160145769,1956,0.0398902366587602,38.4809216367965
"23753564",50191760,50075291,1.3446,7457.18560027397,1853.6207278853,2148,0.00554602528653426,4.02303744670653
"23753566",50075297,50074965,4.905,68975.8436638356,7162.75409292872,5936,0.0140623534482845,9.62979361973777
"23753568",50075298,50075019,9.6822,378543.305915347,9473.61468402073,5620,0.03909682777833,39.957642203228
"23753570",50191761,50075295,2.2959,9633.19630684932,1812.70660993297,1585,0.00419582573581137,5.31426114632281
"23753572",50191762,50074966,2.8242,18179.0910821918,2835.19175954193,2223,0.00643689932801919,6.41194410254949
"23753574",50191763,50074984,1.9413,11842.8778282192,1713.93390864424,1637,0.00610048824407315,6.90976342115034
"23753576",50191764,50074983,0.7452,4271.77659534247,1029.08207420556,1627,0.0057323894194075,4.15105529715911
"23753578",50075299,50075293,2.6982,90351.2745024657,4282.17899827004,3857,0.03348575884014,21.0993689285214
"23753580",50191765,50075303,2.0844,19715.7645945205,1722.79647409888,1585,0.00945872413861087,11.4440474489785
"23753582",50191766,50075303,1.3941,13524.1196876712,2257.75704657364,2567,0.00970096814265203,5.99006864276886
"23753584",50075300,50075299,1.9953,39408.976420274,2450.61570981822,2386,0.0197509028317917,16.0812551157592
"23753586",50191767,50074934,1.9107,9852.66059178082,2164.8075207214,2085,0.00515657119996903,4.55128712251402
"23753588",50191768,50075333,3.4245,37980.8626027397,5474.07114149173,3878,0.0110909220624149,6.93832097191006
"23753590",50191769,50075302,1.2285,16003.7392578125,216.420530478991,263,0.0130270567829162,73.9474171992479
"23753592",50075301,50074824,8.1387,225185.948141438,9466.18227141028,4350,0.0276685402019288,23.7884652635037
"23753594",50075302,50075298,3.5361,88259.2282989084,3354.64498183146,2449,0.0249594831308245,26.3095584709901
"23753596",50075303,50074822,3.726,80747.0222547945,4830.54582771077,4728,0.0216712351730527,16.7159209610606
"23753598",50191770,50074963,2.7369,21038.4201945205,4154.84848582292,3312,0.00768695246246501,5.06358300821494
"23753600",50191771,50075304,1.5417,18888.799890411,1959.5536536134,2113,0.0122519296169235,9.6393379459553
"23753602",50075304,50074969,3.0276,47384.4349257534,4897.43524341984,5320,0.0156508240605606,9.67535711460785
"23753604",50191772,50074936,5.6142,26373.3080630137,6584.65646381633,3596,0.00469760750650381,4.00526712485898
"23753606",50191773,50074933,4.0428,19512.5525424658,3934.30762691256,2554,0.00482649464293702,4.95958994385455
"23753608",50191774,50075297,1.7595,12716.3553624658,2629.61689254245,2645,0.00722725510796579,4.83582053284232
"23753610",50191775,50075304,1.2546,17948.5391506849,2211.58522776542,2658,0.0143061845613621,8.1156895630109
"23753612",50191776,50075297,3.069,23551.670909589,3856.0699114088,2894,0.00767405373398143,6.10768773665322
"23753614",50191777,50074823,2.5425,29438.9171342466,2901.05492397335,2404,0.0115787284697135,10.1476593534901
"23753616",50075305,50074935,6.6582,97917.5818315069,9196.62621045053,6410,0.0147063142938793,10.6471198884042
"23753618",50191778,50074968,2.2122,16248.8312876712,3458.77822117829,3084,0.0073451004826287,4.69785289735511
"23753620",50191779,50075301,7.7229,44423.7450164384,7811.96901969531,3607,0.00575221031172725,5.68662585635434
"23753622",50191780,50075298,6.129,139848.789780822,5940.88555078418,3098,0.0228175542145247,23.5400578895788
"23753624",50191781,50075300,1.8558,37462.5845753425,2156.37864956071,2109,0.0201867575036871,17.3729157367489
"23753626",50191782,50074821,2.1042,27714.9197835616,2072.20809548747,1897,0.0131712383725699,13.3745832978429
"23753628",50075306,50074825,3.4353,245990.976073151,3891.60150333587,2808,0.0716068395986234,63.2107310736436
"23753630",50191783,50074938,1.8954,10259.7765452055,2072.95393724151,2005,0.00541298751989316,4.94935095319013
"23753632",50191784,50075335,4.8843,45641.2497534247,6837.29706844836,4018,0.00934448124673437,6.67533519408459
"23753634",50191785,50075305,2.2959,12052.6551986301,2833.99809426745,2478,0.00524964292810231,4.25288048817321
"23753636",50191786,50074970,1.8135,19748.8620739726,2173.80036359802,2152,0.0108899156735443,9.08494745179119
"23753638",50191787,50075293,5.7438,127849.496547945,8852.90790641373,4777,0.0222586957324324,14.4415256432659
"23753640",50191788,50075306,3.2859,15765.5385731507,3321.7948514641,2405,0.00479793620412998,4.74609037526864
"23753642",50191789,50075305,3.9618,34108.1793287671,4816.23532815964,3160,0.00860926329667502,7.0819171001348
"23753644",50191790,50075307,4.3011,33202.5647835616,4758.5763444969,2990,0.0077195519247545,6.97741559236704
"23753646",50191791,50074971,1.2861,18743.0200027397,1721.36656483463,2042,0.0145735323868593,10.8884536191397
"23753648",50191792,50074973,1.0773,12676.848,1297.02373792625,1689,0.0117672403230298,9.77379798789837
"23753650",50191793,50074937,1.5255,17864.5363561644,2135.90200622251,2316,0.0117106105251815,8.36393069725098
"23753652",50191794,50074974,1.2402,18269.6506027397,1835.13038351275,2219,0.0147312131936298,9.95550548717334
"23753654",50191795,50075308,2.3787,11244.4194131507,2928.12849461109,2513,0.00472712801662702,3.84013865301501
"23753656",50191796,50074819,3.5955,18885.678509589,5474.36737441284,3780,0.00525258754264748,3.44983761920337
"23753658",50191797,50074820,10.1583,67882.293230137,9810.0873608885,3921,0.00668244619967288,6.91964207176937
"23753660",50075307,50074940,10.701,172241.81249589,16778.8536600926,9080,0.0160958613677124,10.2654100205639
"23753662",50191798,50075309,6.6006,105521.478739726,4604.05137425502,2309,0.015986649507579,22.9192661336887
"23753664",50075308,50074828,2.4102,1187534.29441315,3120.54794316986,2677,0.492711930301697,380.553132347279
"23753666",50191799,50074943,1.2681,16219.5378082192,1399.04520703631,1672,0.0127904248941087,11.5932907147283
"23753668",50191800,50075336,1.3716,18666.5267671233,1912.36271690569,2193,0.0136093079375352,9.76097609627466
"23753670",50075309,50074981,13.0572,387807.412438356,10726.0394653097,4453,0.0297006565296048,36.1556950906817
"23753672",50191801,50075338,6.3288,146190.948493151,8177.64311838763,4193,0.023099315587971,17.8769049195161
"23753674",50191802,50075307,5.8437,50635.9514383562,9705.99315055043,5190,0.00866504978666875,5.21697786645199
"23753676",50191803,50074944,1.8036,19261.9028547945,2056.75104182895,2042,0.0106796977460604,9.36520875062545
"23753678",50191804,50074831,4.2867,29773.6369232877,5118.75956340345,3222,0.00694558446434033,5.81657265876565
"23753680",50191805,50075188,2.1123,28718.2520383562,2529.55603311984,2311,0.0135957260040507,11.353080011806
"23753682",50191806,50075187,2.8053,33782.6159671233,3249.66565995248,2557,0.0120424253973277,10.3957205147121
"23753684",50191807,50074945,2.0043,14725.4929824658,2223.19183013287,2088,0.00734695054755565,6.62358181731251
"23753686",50191808,50075189,2.2761,35406.6138082192,3094.33709960553,2718,0.0155558252309737,11.4423906214785
"23753688",50191809,50074946,1.3347,13213.7125561644,1698.57263666416,1976,0.00990013677692695,7.779303793634
"23753690",50191810,50074924,2.7288,16398.504369863,2711.72211937573,2165,0.00600941966060649,6.04726577723167
"23753692",50191811,50075182,0.594,10360.1768219178,1599.23674979606,2849,0.0174413751210737,6.47820081875868
"23753694",50191812,50074976,5.0112,94916.3269315068,3725.56313490546,2160,0.0189408379093843,25.4770415892886
"23753696",50075310,50074980,6.5241,150419.257947945,7384.72175382389,3778,0.0230559399684163,20.3689811156468
"23753698",50191813,50074925,1.3212,7637.02390027397,1620.25115722701,1895,0.0057803692857054,4.71348152797768
"23753700",50191814,50074836,2.7792,21246.9143753425,2624.15312115898,2075,0.00764497494794995,8.09667477252952
"23753702",50191815,50074941,9.3213,79226.540490411,14849.4331924014,6210,0.00849951621452062,5.33532421499778
"23753704",50191816,50075337,2.8242,29861.9211945205,2509.96733368355,1968,0.0105735858630835,11.8973345962619
"23753706",50191817,50074837,0.9891,7853.97030410959,1506.49768181081,2052,0.00794052199384247,5.21339687338192
"23753708",50191818,50074928,12.5343,114693.981205479,19045.4032181272,6815,0.00915040977202389,6.02213457451584
"23753710",50191819,50075311,4.7403,52855.4476931507,3631.55461628579,2168,0.011150232620963,14.5544961532781
"23753712",50075311,50074838,15.1146,220414.591857534,20916.2682438423,9016,0.0145828928226704,10.5379501394769
"23753714",50191820,50074978,10.9827,180008.055616438,8654.70817626191,3320,0.0163901459218988,20.7988590661165
"23753716",50191821,50074926,5.0805,45370.5430273973,6726.87390970802,3872,0.00893033028784515,6.74466975840292
"23753718",50075312,50075172,7.5573,462129.866181507,6951.93495236179,3667,0.0611501285090584,66.4749985936659
"23753720",50191822,50074948,12.0771,135533.585342466,16204.5744465579,5913,0.0112223617708279,8.36390895604515
"23753722",50191823,50075312,0.7596,303013.28125,382.705483549573,599,0.398911639349658,791.766238726365
"23753724",50191824,50074942,6.2073,78487.8766027397,5731.68100860283,2969,0.0126444471191564,13.6936923888359
"23753726",50191825,50074977,9.3726,202963.12109589,10386.3070962702,4331,0.0216549432490334,19.541413441239
"23753728",50191826,50075311,2.3733,35681.0766575342,2324.10713391271,1997,0.0150343726699255,15.3525954707019
"23753730",50191827,50074949,3.0627,44084.4440547945,3805.31630996117,2859,0.0143939804926354,11.584961791322
"23753732",50191828,50074926,9.1755,81427.2758794521,10367.9854426822,4372,0.00887442383297391,7.85372204943865
"23753734",50191829,50075313,1.3023,10824.8275873973,1510.425249029,1780,0.0083120844562676,7.16674168043483
